word tf idf tf-idf
mattel 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
пчела 0.00016389017430202066 1.568201724066995 0.0002570128538980691
кунмейн 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
опрос 8.676538639518741e-05 2.0453229787866576 0.00017746323855738006
университет 5.7843590930124944e-05 1.568201724066995 9.071041902284793e-05
стричь 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
друг 0.0011568718186024988 1.7442929831226763 0.0020179233955607083
яндекс 0.00015424957581366652 2.0453229787866576 0.0003154902018797868
каждый 0.0008001696745333951 1.7442929831226763 0.0013957303485961567
м 0.0002024525682554373 2.0453229787866576 0.00041408088996722014
55 0.0002024525682554373 2.0453229787866576 0.00041408088996722014
кошка 0.021942002159494062 0.16450938650586608 0.003609665313968757
сразу 0.00010604658337189573 1.7442929831226763 0.0001849763112597316
разделять 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
чувствовать 0.00012532778034860404 2.0453229787866576 0.00025633578902732677
домой 0.00016389017430202066 2.0453229787866576 0.0003352083394972734
японец 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
блогзачем 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
замешивать 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
весь 0.0030464291223199136 1.3463529744506386 0.004101568910288464
смыслить 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
прием 0.00019281196976708313 2.0453229787866576 0.00039436275234973345
джуди 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
это 0.0034802560542958505 1.568201724066995 0.00545774354454135
старый 0.0001349683788369582 2.0453229787866576 0.00027605392664481346
наедине 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
знать 0.0006459200987197285 2.0453229787866576 0.001321115220371607
ощущать 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
каждый 0.0008001696745333951 2.0453229787866576 0.001636605422251394
ять 3.856239395341663e-05 1.443262987458695 5.56556759007672e-05
мяукать 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
совет 0.00048202992441770783 1.443262987458695 0.00069569594875959
инфокот 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
скотт 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
легенда 0.00011568718186024989 1.568201724066995 0.00018142083804569586
выбор 0.0003759833410458121 2.0453229787866576 0.0007690073670819802
внимание 0.0005205923183711244 1.7442929831226763 0.0009080655280023187
ученый 0.00017353077279037482 1.568201724066995 0.0002721312570685438
кормление 0.0007712478790683325 1.2002249387724007 0.0009256709384331333
интернет 0.0007134042881382076 1.443262987458695 0.0010296300041641932
разжигать 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
сытый 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
гетто 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
radius 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
цель 0.00024101496220885391 2.0453229787866576 0.0004929534404371668
тело 0.0004434675304642912 2.0453229787866576 0.0009070343304043869
кладбище 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
эжен 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
приемный 4.820299244177078e-05 1.443262987458695 6.9569594875959e-05
org 5.7843590930124944e-05 1.7442929831226763 0.00010089616977803543
рпг 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
клк 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
кот 0.004270785130340892 2.0453229787866576 0.008735134964546596
цениться 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
193 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
деньги 0.0002602961591855622 1.7442929831226763 0.00045403276400115937
28 0.00048202992441770783 1.2671717284030137 0.0006108146924663609
характеристика 5.7843590930124944e-05 2.0453229787866576 0.00011830882570492004
main 6.74841894184791e-05 2.0453229787866576 0.00013802696332240673
20171 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
it 5.7843590930124944e-05 1.7442929831226763 0.00010089616977803543
иметь 0.0006652012956964369 1.568201724066995 0.0010431698187627512
продукция 0.00012532778034860404 1.443262987458695 0.0001808809466774934
слизь 6.74841894184791e-05 1.2671717284030137 8.551405694529053e-05
виробників 3.856239395341663e-05 1.443262987458695 5.56556759007672e-05
реквизит 6.74841894184791e-05 1.7442929831226763 0.00011771219807437467
50 0.0002699367576739164 1.7442929831226763 0.00047084879229749866
самоходный 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
кот 0.004270785130340892 1.7442929831226763 0.007449500535278282
процесс 0.00017353077279037482 2.0453229787866576 0.0003549264771147601
2017kurbatovv 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
площадка 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
никто 0.00015424957581366652 1.3463529744506386 0.0002076743752044792
разумно 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
лекарство 0.0002699367576739164 0.7029002979644512 0.00018973862740055372
особенный 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
наш 0.004241863334875829 0.8412029961307327 0.0035682681464746487
подглядывать 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
россия 0.0007519666820916242 1.7442929831226763 0.0013116502071144605
грызун 0.0005687953108128953 1.3463529744506386 0.000765799258566517
покупать 0.00012532778034860404 2.0453229787866576 0.00025633578902732677
абиссинский 0.0002024525682554373 2.0453229787866576 0.00041408088996722014
лояльность 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
пожертвование 8.676538639518741e-05 1.568201724066995 0.0001360656285342719
матрас 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
защита 0.0002699367576739164 1.443262987458695 0.00038958973130537045
около 0.000183171371278729 2.0453229787866576 0.0003746446147322468
скалистый 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
глаз 0.0005205923183711244 2.0453229787866576 0.0010647794313442802
приучение 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
рэгдолл 8.676538639518741e-05 1.7442929831226763 0.00015134425466705313
обыденный 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
коллекция 4.820299244177078e-05 1.7442929831226763 8.408014148169619e-05
новорожденный 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
moreсвернуть 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
классический 6.74841894184791e-05 2.0453229787866576 0.00013802696332240673
текстильный 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
порода 0.005793999691500848 1.0453229787866574 0.006056601016608641
âàêöèíàõ 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
голубой 0.00041454573499922874 1.7442929831226763 0.0007230892167425872
главное 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
чрезвычайно 3.856239395341663e-05 1.7442929831226763 6.726411318535695e-05
45 6.74841894184791e-05 2.0453229787866576 0.00013802696332240673
09 0.0004434675304642912 1.568201724066995 0.0006954465458418341
укор 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
javascript 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
размножение 0.00010604658337189573 2.0453229787866576 0.00021689951379235341
компания 0.00027957735616227056 1.443262987458695 0.00040350365028056224
грустно 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
причина 0.00034706154558074965 1.568201724066995 0.0005442625141370876
внешний 0.00027957735616227056 2.0453229787866576 0.0005718259909071135
2017 0.00024101496220885391 2.0453229787866576 0.0004929534404371668
311щенки 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
народ 4.820299244177078e-05 2.0453229787866576 9.859068808743336e-05
173 3.856239395341663e-05 1.7442929831226763 6.726411318535695e-05
кролик 0.000549514113836187 1.7442929831226763 0.0009585136128913366
2021 0.002400509023600185 2.0453229787866576 0.004909816266754181
волос 0.0002024525682554373 2.0453229787866576 0.00041408088996722014
ôîòîãðàôèè 6.74841894184791e-05 2.0453229787866576 0.00013802696332240673
çàãàäêè 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
согласно 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
акита 6.74841894184791e-05 2.0453229787866576 0.00013802696332240673
администратор 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
мать 9.640598488354157e-05 1.7442929831226763 0.00016816028296339237
забирать 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
586 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
предлагать 0.000491670522906062 2.0453229787866576 0.0010056250184918203
fans 0.00011568718186024989 1.0453229787866574 0.00012093046954959016
запрещать 0.0001349683788369582 1.7442929831226763 0.00023542439614874933
month 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
свежий 0.00023137436372049977 1.568201724066995 0.0003628416760913917
by 0.0002506555606972081 1.7442929831226763 0.00043721673570482013
беларусь 0.00016389017430202066 1.7442929831226763 0.000285872481037767
пропускать 2.8921795465062472e-05 1.7442929831226763 5.044808488901771e-05
язык 0.000183171371278729 1.443262987458695 0.0002643644605286442
страшно 5.7843590930124944e-05 2.0453229787866576 0.00011830882570492004
полезный 0.0005977171062779578 2.0453229787866576 0.0012225245322841738
аптека 8.676538639518741e-05 1.7442929831226763 0.00015134425466705313
207 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
ой 3.856239395341663e-05 1.7442929831226763 6.726411318535695e-05
здоровье 0.0009447786518587074 2.0453229787866576 0.001932377486513694
ð¾ð½ 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
покладистый 7.712478790683326e-05 1.443262987458695 0.0001113113518015344
стена 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
 0.0003759833410458121 1.568201724066995 0.0005896177236485115
лоток 0.0003277803486040413 2.0453229787866576 0.0006704166789945469
äåíü 0.00010604658337189573 1.7442929831226763 0.0001849763112597316
вряд 6.74841894184791e-05 2.0453229787866576 0.00013802696332240673
поток 4.820299244177078e-05 2.0453229787866576 9.859068808743336e-05
ðëàíãîðñêàÿáàëèíåçáåëîíîæêàáåíãàëüñêàÿáèðìàíñêàÿáîáòåéë 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
pro 8.676538639518741e-05 1.7442929831226763 0.00015134425466705313
лечениепомимо 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
выходить 0.00012532778034860404 2.0453229787866576 0.00025633578902732677
áëàãîäàðíîñòè 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
человек 0.0017738701218571649 1.443262987458695 0.0025601610914352912
ответственный 0.00010604658337189573 1.7442929831226763 0.0001849763112597316
радостный 8.676538639518741e-05 2.0453229787866576 0.00017746323855738006
такса 0.00011568718186024989 1.7442929831226763 0.00020179233955607085
titbit 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
разочаровывать 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
пока 0.0002024525682554373 1.2671717284030137 0.0002565421708358716
áîëåí 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
змінити 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
телефон 0.00017353077279037482 2.0453229787866576 0.0003549264771147601
холод 3.856239395341663e-05 1.7442929831226763 6.726411318535695e-05
опечатываться 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
книзі 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
дизбиоз 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
лень 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
жить 0.0008483726669751659 2.0453229787866576 0.0017351961103388273
ким 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
7 0.0012821995989511028 1.7442929831226763 0.0022365317634131182
резюмировать 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
сравнивать 0.00011568718186024989 1.443262987458695 0.00016696702770230162
нил 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
питомец 0.002680086379762456 0.9313796264798206 0.002496177851316811
through 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
метр 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
мьянма 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
молоко 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
британ 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
иммунодефицит 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
257 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
1 0.003788755205923184 1.568201724066995 0.005941532445996539
основа 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
поменять 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
поблиза 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
собака 0.007577510411846368 1.0453229787866574 0.007920945755498156
помогать 0.0008194508715101033 1.2002249387724007 0.000983525372085204
средство 0.0008869350609285824 1.2671717284030137 0.001123899034138104
minsk 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
2020 0.001841354311275644 2.0453229787866576 0.0037661642849399547
триумф 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
породистый 0.0003567021440691038 0.7665693778338285 0.00027343694065104556
помощник 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
отчетливо 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
птица 0.0015232145611599568 1.0039302936284324 0.0015292012416444193
следующий 0.00014460897732531235 2.0453229787866576 0.0002957720642623001
панлейкопения 8.676538639518741e-05 2.0453229787866576 0.00017746323855738006
40 0.0002217337652321456 2.0453229787866576 0.00045351716520219347
ленинградский 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
уход 0.0021305722659262687 1.568201724066995 0.003341167100674899
автограф 2.8921795465062472e-05 1.568201724066995 4.5355209511423966e-05
друг 0.0011568718186024988 1.7442929831226763 0.0020179233955607083
темперамент 5.7843590930124944e-05 1.7442929831226763 0.00010089616977803543
× 0.0005013111213944162 1.7442929831226763 0.0008744334714096403
дагестанский 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
возникать 0.0002602961591855622 2.0453229787866576 0.0005323897156721401
êîøêîé 0.00021209316674379147 1.7442929831226763 0.0003699526225194632
весь 0.0030464291223199136 1.1422329917947138 0.003479731850678019
гриб 0.00010604658337189573 1.7442929831226763 0.0001849763112597316
120 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
2020 0.001841354311275644 1.0453229787866574 0.0019248099736643102
октябрь 0.0002892179546506247 1.7442929831226763 0.0005044808488901771
гном 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
руно 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
избавляться 6.74841894184791e-05 1.7442929831226763 0.00011771219807437467
ласковый 0.0005109517198827703 2.0453229787866576 0.0010450612937267937
книга 0.0006169983032546661 1.7442929831226763 0.0010762258109657111
выбирать 0.0007519666820916242 1.2671717284030137 0.000952870920247523
грызуновреклама 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
новость 0.0008965756594169366 2.0453229787866576 0.0018337867984262604
мета 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
вакцина 0.00010604658337189573 1.7442929831226763 0.0001849763112597316
необычайно 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
достоверный 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
куриный 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
морской 0.0005013111213944162 1.2002249387724007 0.0006016861099815366
сиротинушка 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
взять 0.0002892179546506247 2.0453229787866576 0.0005915441285246002
темперамент 5.7843590930124944e-05 2.0453229787866576 0.00011830882570492004
кличка 0.0010122628412771865 1.7442929831226763 0.0017656829711156197
талипова 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
наталья 0.0001349683788369582 2.0453229787866576 0.00027605392664481346
окрас 0.0010122628412771865 1.7442929831226763 0.0017656829711156197
хам 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
совершать 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
åñòâî 5.7843590930124944e-05 2.0453229787866576 0.00011830882570492004
пример 5.7843590930124944e-05 2.0453229787866576 0.00011830882570492004
золотой 0.0007905290760450409 1.7442929831226763 0.0013789143202998174
отличный 0.0001349683788369582 2.0453229787866576 0.00027605392664481346
человек 0.0017738701218571649 1.3463529744506386 0.002388255314851511
мутация 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
голубой 0.00041454573499922874 1.443262987458695 0.0005982985159332474
знаменитый 6.74841894184791e-05 2.0453229787866576 0.00013802696332240673
50 0.0002699367576739164 2.0453229787866576 0.0005521078532896269
квартира 0.0003181397501156872 2.0453229787866576 0.0006506985413770602
yandex 9.640598488354157e-05 2.0453229787866576 0.00019718137617486672
60 0.00017353077279037482 1.7442929831226763 0.00030268850933410626
добро 0.0002217337652321456 2.0453229787866576 0.00045351716520219347
оперативный 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
9466 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
температура 0.00011568718186024989 1.3463529744506386 0.0001557557814033594
вырезать 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
23 0.0006169983032546661 2.0453229787866576 0.0012619608075191472
радикулит 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
город 0.0007230448866265618 2.0453229787866576 0.0014788603213115007
футбол 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
лечение 0.0015714175536017277 2.0453229787866576 0.0032140564316503278
прятаться 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
иметь 0.0006652012956964369 1.1422329917947138 0.0007598148661290612
orijen 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
представлять 0.0002988585531389789 2.0453229787866576 0.0006112622661420869
жизнь 0.0012725590004627487 1.1422329917947138 0.0014535588743338562
òóò 7.712478790683326e-05 1.1422329917947138 8.809447723235491e-05
роскошно 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
бобтейл 0.0002024525682554373 1.2671717284030137 0.0002565421708358716
график 0.0001349683788369582 2.0453229787866576 0.00027605392664481346
потоп 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
регистрация 0.00023137436372049977 2.0453229787866576 0.00047323530281968016
сигнализировать 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
добыча 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
вертикальный 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
стандарт 0.0002506555606972081 1.1422329917947138 0.00028630705100515346
переча 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
044525999 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
погоня 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
различный 0.00021209316674379147 1.7442929831226763 0.0003699526225194632
41 9.640598488354157e-05 1.7442929831226763 0.00016816028296339237
082484 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
сволочной 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
ïðèíàäëåæàò 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
сацум 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
кошкисколько 3.856239395341663e-05 1.443262987458695 5.56556759007672e-05
танец 2.8921795465062472e-05 1.568201724066995 4.5355209511423966e-05
финский 2.8921795465062472e-05 1.7442929831226763 5.044808488901771e-05
родина 0.00010604658337189573 1.568201724066995 0.0001663024348752212
колтун 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
1581 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
to 0.000366342742557458 2.0453229787866576 0.0007492892294644936
приходить 0.0002217337652321456 2.0453229787866576 0.00045351716520219347
принимать 0.00030849915162733303 2.0453229787866576 0.0006309804037595736
ладога 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
характер 0.0006652012956964369 2.0453229787866576 0.0013605514956065805
список 0.00017353077279037482 2.0453229787866576 0.0003549264771147601
честь 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
кухнямод 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
проживать 9.640598488354157e-05 1.7442929831226763 0.00016816028296339237
сноу 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
вирусный 6.74841894184791e-05 1.568201724066995 0.0001058288221933226
немає 3.856239395341663e-05 1.443262987458695 5.56556759007672e-05
игра 0.0007616072805799784 2.0453229787866576 0.0015577328717814472
проезд 3.856239395341663e-05 1.443262987458695 5.56556759007672e-05
is 0.0002024525682554373 1.2671717284030137 0.0002565421708358716
курица 0.00016389017430202066 1.7442929831226763 0.000285872481037767
соглашение 5.7843590930124944e-05 1.7442929831226763 0.00010089616977803543
жрать 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
animal 5.7843590930124944e-05 2.0453229787866576 0.00011830882570492004
возможный 0.000183171371278729 2.0453229787866576 0.0003746446147322468
recommended 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
669 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
течение 9.640598488354157e-05 2.0453229787866576 0.00019718137617486672
ìíîãî 7.712478790683326e-05 1.7442929831226763 0.0001345282263707139
связь 0.0003759833410458121 2.0453229787866576 0.0007690073670819802
кошка 0.021942002159494062 0.4890204780193702 0.01073008838473784
заявлять 3.856239395341663e-05 1.7442929831226763 6.726411318535695e-05
физический 4.820299244177078e-05 2.0453229787866576 9.859068808743336e-05
опыт 0.00019281196976708313 1.7442929831226763 0.00033632056592678474
варьироваться 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
месяц 0.000732685485114916 1.568201724066995 0.0011489986409560738
экипаж 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
контраст 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
крупа 3.856239395341663e-05 1.7442929831226763 6.726411318535695e-05
coon 6.74841894184791e-05 2.0453229787866576 0.00013802696332240673
харизматичный 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
козлятник 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
любой 0.0006555606972080826 1.568201724066995 0.0010280514155922764
19 0.0012147154095326239 1.7442929831226763 0.002118819565338744
  4.820299244177078e-05 1.568201724066995 7.559201585237326e-05
ð¾ñ 0.0013111213944161653 0.9661417327390326 0.0012667290958324506
04 0.0005687953108128953 2.0453229787866576 0.0011633701194317136
население 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
ïîäðîáíåå 9.640598488354157e-05 1.443262987458695 0.000139139189751918
уход 0.0021305722659262687 1.2002249387724007 0.0025571659674215306
кишечник 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
выглядеть 6.74841894184791e-05 2.0453229787866576 0.00013802696332240673
короткошерстный 0.0005977171062779578 1.443262987458695 0.0008626629764618917
признак 0.000183171371278729 2.0453229787866576 0.0003746446147322468
водяной 8.676538639518741e-05 1.7442929831226763 0.00015134425466705313
мейн 0.0015714175536017277 1.568201724066995 0.0024642997167873687
будущий 8.676538639518741e-05 1.7442929831226763 0.00015134425466705313
год 0.0024294308190652477 1.7442929831226763 0.004237639130677488
нужно 0.000491670522906062 1.7442929831226763 0.0008576174431133011
философия 1.9281196976708315e-05 1.7442929831226763 3.363205659267847e-05
бок 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
on 0.00010604658337189573 1.7442929831226763 0.0001849763112597316
любопытный 7.712478790683326e-05 1.7442929831226763 0.0001345282263707139
видеообращение 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
кошка 0.021942002159494062 1.568201724066995 0.03440948561600032
вода 0.0004723893259293537 2.0453229787866576 0.000966188743256847
значить 6.74841894184791e-05 1.568201724066995 0.0001058288221933226
любимец 0.0004723893259293537 1.7442929831226763 0.0008239853865206225
ðîñëè 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
гнездо 9.640598488354157e-05 1.7442929831226763 0.00016816028296339237
именно 0.0002988585531389789 1.568201724066995 0.00046867049828471435
  0.00041454573499922874 1.568201724066995 0.0006500913363304101
зоо 7.712478790683326e-05 1.7442929831226763 0.0001345282263707139
австралия 0.0002602961591855622 2.0453229787866576 0.0005323897156721401
убор 2.8921795465062472e-05 1.7442929831226763 5.044808488901771e-05
среди 0.0001349683788369582 2.0453229787866576 0.00027605392664481346
общий 0.00024101496220885391 2.0453229787866576 0.0004929534404371668
account 7.712478790683326e-05 1.443262987458695 0.0001113113518015344
дозировка 2.8921795465062472e-05 2.0453229787866576 5.915441285246002e-05
март 0.0005784359093012494 2.0453229787866576 0.0011830882570492004
ученый 0.00017353077279037482 1.7442929831226763 0.00030268850933410626
вид 0.0008001696745333951 1.568201724066995 0.0012548274631493965
вислоухий 0.00027957735616227056 1.7442929831226763 0.00048766482059383785
грызуныбарсукбелкибурундукибобрынутриисуркисусликитушканчикимышихомякиморские 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
зимний 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
зона 6.74841894184791e-05 1.443262987458695 9.739743282634261e-05
cattery 7.712478790683326e-05 2.0453229787866576 0.0001577451009398934
turkish 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
п 0.0002024525682554373 1.568201724066995 0.00031748646657996777
rambler 1.9281196976708315e-05 2.0453229787866576 3.943627523497335e-05
diese 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
нестеров 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
время 0.000983341045812124 1.443262987458695 0.0014192197354695637
ðàçâëå 0.00010604658337189573 2.0453229787866576 0.00021689951379235341
владельцамглавнаяподписка 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
проживание 4.820299244177078e-05 2.0453229787866576 9.859068808743336e-05
коза 4.820299244177078e-05 1.568201724066995 7.559201585237326e-05
опытный 0.000183171371278729 2.0453229787866576 0.0003746446147322468
ð¾ðºð 5.7843590930124944e-05 1.7442929831226763 0.00010089616977803543
правый 5.7843590930124944e-05 2.0453229787866576 0.00011830882570492004
05 0.000549514113836187 2.0453229787866576 0.0011239338441967404
коготь 0.000183171371278729 2.0453229787866576 0.0003746446147322468
вакцинация 0.00030849915162733303 2.0453229787866576 0.0006309804037595736
отличаться 0.00024101496220885391 2.0453229787866576 0.0004929534404371668
кузнечик 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
07 0.0004049051365108746 2.0453229787866576 0.0008281617799344403
388 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
àò 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
полагать 5.7843590930124944e-05 2.0453229787866576 0.00011830882570492004
реклама 0.0003181397501156872 1.443262987458695 0.0004591593261813294
цепочка 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
692 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
24 0.00038562393953416626 1.7442929831226763 0.0006726411318535695
îáúÿâëåíèå 4.820299244177078e-05 1.7442929831226763 8.408014148169619e-05
котенок 0.006960512108591701 2.0453229787866576 0.014236495359825376
глиста 2.8921795465062472e-05 1.7442929831226763 5.044808488901771e-05
ñîìíåâàåòåñü 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
кошеккогда 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
вмешательство 3.856239395341663e-05 2.0453229787866576 7.88725504699467e-05
покидать 4.820299244177078e-05 2.0453229787866576 9.859068808743336e-05
òåêñòîâûõ 9.640598488354157e-06 2.0453229787866576 1.9718137617486674e-05
